candidate_id,source_id,original_source_label,normalized_label,identity_basis,identity_stability,source_sheets,example_source_row,example_source_column,observation_count,earliest_period,latest_period,series_count,worksheet_presentations,primary_review_category,diagnostic_disposition
lrm_auctions:subastas_2013:64cdb1750fbadaafbbcd0fa9,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 39 — Máxima,plazos estandarizados: 35 — plazos residuales: 39 — máxima,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 39 — Máxima — column_13,semantic_event,Subastas 2013,59,13,1,2013-05-09T00:00:00Z,2013-05-09T00:00:00Z,2,1,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:5f505ce84965a8e015e67e1a,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 39 — Mínima,plazos estandarizados: 35 — plazos residuales: 39 — mínima,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 39 — Mínima — column_15,semantic_event,Subastas 2013,59,15,1,2013-05-09T00:00:00Z,2013-05-09T00:00:00Z,2,1,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:e90dded3cf69b3769f4eea2a,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 39 — Mínima,plazos estandarizados: 35 — plazos residuales: 39 — mínima,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 39 — Mínima — column_12,semantic_event,Subastas 2013,59,12,1,2013-05-09T00:00:00Z,2013-05-09T00:00:00Z,2,1,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:5a47c5ede85163941eb13f2f,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 39 — Promedio,plazos estandarizados: 35 — plazos residuales: 39 — promedio,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 39 — Promedio — column_14,semantic_event,Subastas 2013,59,14,1,2013-05-09T00:00:00Z,2013-05-09T00:00:00Z,2,1,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:b0b85e040747788206381e5d,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 39 — Promedio,plazos estandarizados: 35 — plazos residuales: 39 — promedio,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 39 — Promedio — column_11,semantic_event,Subastas 2013,59,11,1,2013-05-09T00:00:00Z,2013-05-09T00:00:00Z,2,1,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2015:19b2da5fc3dcc3fb074f782e,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 42 — Asignado #,plazos estandarizados: 35 — plazos residuales: 42 — asignado #,Subastas 2015 |irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 42 — Asignado #,semantic_event,Subastas 2015 ,81,10,1,2015-12-16T00:00:00Z,2015-12-16T00:00:00Z,2,2,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2020:19b2da5fc3dcc3fb074f782e,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 42 — Asignado #,plazos estandarizados: 35 — plazos residuales: 42 — asignado #,Subastas 2020|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 42 — Asignado #,semantic_event,Subastas 2020,81,10,1,2020-12-16T00:00:00Z,2020-12-16T00:00:00Z,2,2,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2015:4c535921dfafda6e95807472,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 42 — Montos Anunciados,plazos estandarizados: 35 — plazos residuales: 42 — montos anunciados,Subastas 2015 |irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 42 — Montos Anunciados,semantic_event,Subastas 2015 ,81,6,1,2015-12-16T00:00:00Z,2015-12-16T00:00:00Z,2,2,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2016:4c535921dfafda6e95807472,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 42 — Montos Anunciados,plazos estandarizados: 35 — plazos residuales: 42 — montos anunciados,Subastas 2016|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 42 — Montos Anunciados,semantic_event,Subastas 2016,27,6,1,2016-03-16T00:00:00Z,2016-03-16T00:00:00Z,2,2,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2015:95d25676e2989059dda188e3,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 42 — Montos Asignados,plazos estandarizados: 35 — plazos residuales: 42 — montos asignados,Subastas 2015 |irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 42 — Montos Asignados,semantic_event,Subastas 2015 ,81,8,1,2015-12-16T00:00:00Z,2015-12-16T00:00:00Z,2,2,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2020:95d25676e2989059dda188e3,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 42 — Montos Asignados,plazos estandarizados: 35 — plazos residuales: 42 — montos asignados,Subastas 2020|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 42 — Montos Asignados,semantic_event,Subastas 2020,81,8,1,2020-12-16T00:00:00Z,2020-12-16T00:00:00Z,2,2,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2015:39b3140dd94ceb79be53bb8c,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 42 — Montos Ofertados,plazos estandarizados: 35 — plazos residuales: 42 — montos ofertados,Subastas 2015 |irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 42 — Montos Ofertados,semantic_event,Subastas 2015 ,81,7,1,2015-12-16T00:00:00Z,2015-12-16T00:00:00Z,2,2,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2020:39b3140dd94ceb79be53bb8c,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 42 — Montos Ofertados,plazos estandarizados: 35 — plazos residuales: 42 — montos ofertados,Subastas 2020|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 42 — Montos Ofertados,semantic_event,Subastas 2020,81,7,1,2020-12-16T00:00:00Z,2020-12-16T00:00:00Z,2,2,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2015:957785d61f991ef3a3c06069,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 42 — Ofertado #,plazos estandarizados: 35 — plazos residuales: 42 — ofertado #,Subastas 2015 |irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 42 — Ofertado #,semantic_event,Subastas 2015 ,81,9,1,2015-12-16T00:00:00Z,2015-12-16T00:00:00Z,2,2,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2020:957785d61f991ef3a3c06069,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 42 — Ofertado #,plazos estandarizados: 35 — plazos residuales: 42 — ofertado #,Subastas 2020|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 42 — Ofertado #,semantic_event,Subastas 2020,81,9,1,2020-12-16T00:00:00Z,2020-12-16T00:00:00Z,2,2,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:1b658cd53f4ccb2953e08357,lrm_auctions,Plazos Estandarizados: 365 — Plazos Residuales: 273 — Máxima,plazos estandarizados: 365 — plazos residuales: 273 — máxima,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 273 — Máxima — column_13,semantic_event,Subastas 2013,79,13,1,2013-06-27T00:00:00Z,2013-06-27T00:00:00Z,2,1,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:abe857166495d89c762a4afa,lrm_auctions,Plazos Estandarizados: 365 — Plazos Residuales: 273 — Máxima,plazos estandarizados: 365 — plazos residuales: 273 — máxima,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 273 — Máxima — column_16,semantic_event,Subastas 2013,79,16,1,2013-06-27T00:00:00Z,2013-06-27T00:00:00Z,2,1,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:2f095d16def72d0744319daa,lrm_auctions,Plazos Estandarizados: 365 — Plazos Residuales: 273 — Mínima,plazos estandarizados: 365 — plazos residuales: 273 — mínima,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 273 — Mínima — column_15,semantic_event,Subastas 2013,79,15,1,2013-06-27T00:00:00Z,2013-06-27T00:00:00Z,2,1,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:ee6c480fecb01280920e74dc,lrm_auctions,Plazos Estandarizados: 365 — Plazos Residuales: 273 — Mínima,plazos estandarizados: 365 — plazos residuales: 273 — mínima,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 273 — Mínima — column_12,semantic_event,Subastas 2013,79,12,1,2013-06-27T00:00:00Z,2013-06-27T00:00:00Z,2,1,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:1f591d77de60537b2b2c0ba1,lrm_auctions,Plazos Estandarizados: 365 — Plazos Residuales: 273 — Promedio,plazos estandarizados: 365 — plazos residuales: 273 — promedio,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 273 — Promedio — column_14,semantic_event,Subastas 2013,79,14,1,2013-06-27T00:00:00Z,2013-06-27T00:00:00Z,2,1,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:f710a3260ade0e8d91c4d670,lrm_auctions,Plazos Estandarizados: 365 — Plazos Residuales: 273 — Promedio,plazos estandarizados: 365 — plazos residuales: 273 — promedio,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 273 — Promedio — column_11,semantic_event,Subastas 2013,79,11,1,2013-06-27T00:00:00Z,2013-06-27T00:00:00Z,2,1,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:7cc5c8deed11ec5f372ff9b3,lrm_auctions,Plazos Estandarizados: 365 — Plazos Residuales: 283 — Máxima,plazos estandarizados: 365 — plazos residuales: 283 — máxima,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 283 — Máxima — column_16,semantic_event,Subastas 2013,74,16,1,2013-06-17T00:00:00Z,2013-06-17T00:00:00Z,2,1,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:82f78f50a7d73f2285ae34c9,lrm_auctions,Plazos Estandarizados: 365 — Plazos Residuales: 283 — Máxima,plazos estandarizados: 365 — plazos residuales: 283 — máxima,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 283 — Máxima — column_13,semantic_event,Subastas 2013,74,13,1,2013-06-17T00:00:00Z,2013-06-17T00:00:00Z,2,1,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:decdb28aba9c13c3968b9010,lrm_auctions,Plazos Estandarizados: 365 — Plazos Residuales: 283 — Mínima,plazos estandarizados: 365 — plazos residuales: 283 — mínima,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 283 — Mínima — column_12,semantic_event,Subastas 2013,74,12,1,2013-06-17T00:00:00Z,2013-06-17T00:00:00Z,2,1,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:e8e9c5623da0b4f98f8a609c,lrm_auctions,Plazos Estandarizados: 365 — Plazos Residuales: 283 — Mínima,plazos estandarizados: 365 — plazos residuales: 283 — mínima,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 283 — Mínima — column_15,semantic_event,Subastas 2013,74,15,1,2013-06-17T00:00:00Z,2013-06-17T00:00:00Z,2,1,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:a3b7a08fc4677f3d7dfe6297,lrm_auctions,Plazos Estandarizados: 365 — Plazos Residuales: 283 — Promedio,plazos estandarizados: 365 — plazos residuales: 283 — promedio,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 283 — Promedio — column_11,semantic_event,Subastas 2013,74,11,1,2013-06-17T00:00:00Z,2013-06-17T00:00:00Z,2,1,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:f6b5b76eaf104cedd8e73d7c,lrm_auctions,Plazos Estandarizados: 365 — Plazos Residuales: 283 — Promedio,plazos estandarizados: 365 — plazos residuales: 283 — promedio,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 283 — Promedio — column_14,semantic_event,Subastas 2013,74,14,1,2013-06-17T00:00:00Z,2013-06-17T00:00:00Z,2,1,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:a5d6c7dd97022895ab7d72fc,lrm_auctions,Plazos Estandarizados: 365 — Plazos Residuales: 308 — Máxima,plazos estandarizados: 365 — plazos residuales: 308 — máxima,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 308 — Máxima — column_16,semantic_event,Subastas 2013,66,16,1,2013-05-23T00:00:00Z,2013-05-23T00:00:00Z,2,1,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:d542aabe9a7fa46ce5afb40c,lrm_auctions,Plazos Estandarizados: 365 — Plazos Residuales: 308 — Máxima,plazos estandarizados: 365 — plazos residuales: 308 — máxima,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 308 — Máxima — column_13,semantic_event,Subastas 2013,66,13,1,2013-05-23T00:00:00Z,2013-05-23T00:00:00Z,2,1,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:188eba7860a66125789d7400,lrm_auctions,Plazos Estandarizados: 365 — Plazos Residuales: 308 — Mínima,plazos estandarizados: 365 — plazos residuales: 308 — mínima,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 308 — Mínima — column_12,semantic_event,Subastas 2013,66,12,1,2013-05-23T00:00:00Z,2013-05-23T00:00:00Z,2,1,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:e07a056b4942b90fa4b72c0d,lrm_auctions,Plazos Estandarizados: 365 — Plazos Residuales: 308 — Mínima,plazos estandarizados: 365 — plazos residuales: 308 — mínima,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 308 — Mínima — column_15,semantic_event,Subastas 2013,66,15,1,2013-05-23T00:00:00Z,2013-05-23T00:00:00Z,2,1,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:74624fcaf3e29a4d46586ea7,lrm_auctions,Plazos Estandarizados: 365 — Plazos Residuales: 308 — Promedio,plazos estandarizados: 365 — plazos residuales: 308 — promedio,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 308 — Promedio — column_11,semantic_event,Subastas 2013,66,11,1,2013-05-23T00:00:00Z,2013-05-23T00:00:00Z,2,1,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:e1c3488b53b850374f8d00fc,lrm_auctions,Plazos Estandarizados: 365 — Plazos Residuales: 308 — Promedio,plazos estandarizados: 365 — plazos residuales: 308 — promedio,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 308 — Promedio — column_14,semantic_event,Subastas 2013,66,14,1,2013-05-23T00:00:00Z,2013-05-23T00:00:00Z,2,1,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:274ed7fbe2b031f2e5fed797,lrm_auctions,Plazos Estandarizados: 365 — Plazos Residuales: 326 — Máxima,plazos estandarizados: 365 — plazos residuales: 326 — máxima,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 326 — Máxima — column_13,semantic_event,Subastas 2013,38,13,1,2013-02-01T00:00:00Z,2013-02-01T00:00:00Z,2,1,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:2feeccaa3bbdce83b9ca891b,lrm_auctions,Plazos Estandarizados: 365 — Plazos Residuales: 326 — Máxima,plazos estandarizados: 365 — plazos residuales: 326 — máxima,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 326 — Máxima — column_16,semantic_event,Subastas 2013,38,16,1,2013-02-01T00:00:00Z,2013-02-01T00:00:00Z,2,1,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:955e50c117483a44e4def56f,lrm_auctions,Plazos Estandarizados: 365 — Plazos Residuales: 326 — Mínima,plazos estandarizados: 365 — plazos residuales: 326 — mínima,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 326 — Mínima — column_15,semantic_event,Subastas 2013,38,15,1,2013-02-01T00:00:00Z,2013-02-01T00:00:00Z,2,1,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:c9a60e3e95fe9a7c78280ccc,lrm_auctions,Plazos Estandarizados: 365 — Plazos Residuales: 326 — Mínima,plazos estandarizados: 365 — plazos residuales: 326 — mínima,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 326 — Mínima — column_12,semantic_event,Subastas 2013,38,12,1,2013-02-01T00:00:00Z,2013-02-01T00:00:00Z,2,1,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:0d8c163247ba130561e4cec2,lrm_auctions,Plazos Estandarizados: 365 — Plazos Residuales: 326 — Promedio,plazos estandarizados: 365 — plazos residuales: 326 — promedio,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 326 — Promedio — column_14,semantic_event,Subastas 2013,38,14,1,2013-02-01T00:00:00Z,2013-02-01T00:00:00Z,2,1,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:4122133c56c6adfd0dd6a48d,lrm_auctions,Plazos Estandarizados: 365 — Plazos Residuales: 326 — Promedio,plazos estandarizados: 365 — plazos residuales: 326 — promedio,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 326 — Promedio — column_11,semantic_event,Subastas 2013,38,11,1,2013-02-01T00:00:00Z,2013-02-01T00:00:00Z,2,1,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
